participant,codigo,window,blink_mean,blink_std,blink_p10,blink_p90,eye_squint_mean,eye_squint_std,eye_squint_p10,eye_squint_p90,eye_wide_mean,eye_wide_std,eye_wide_p10,eye_wide_p90,gaze_out_mean,gaze_out_std,gaze_out_p10,gaze_out_p90,gaze_down_mean,gaze_down_std,gaze_down_p10,gaze_down_p90,gaze_up_mean,gaze_up_std,gaze_up_p10,gaze_up_p90,smile_mean,smile_std,smile_p10,smile_p90,frown_mean,frown_std,frown_p10,frown_p90,mouth_press_mean,mouth_press_std,mouth_press_p10,mouth_press_p90,jaw_open_mean,jaw_open_std,jaw_open_p10,jaw_open_p90,brow_down_mean,brow_down_std,brow_down_p10,brow_down_p90,brow_inner_up_mean,brow_inner_up_std,brow_inner_up_p10,brow_inner_up_p90,cheek_squint_mean,cheek_squint_std,cheek_squint_p10,cheek_squint_p90,nose_sneer_mean,nose_sneer_std,nose_sneer_p10,nose_sneer_p90,expresividad_mean,expresividad_std,expresividad_p10,expresividad_p90,yaw_mean,yaw_std,yaw_p10,yaw_p90,pitch_mean,pitch_std,pitch_p10,pitch_p90,roll_mean,roll_std,roll_p10,roll_p90,body_motion_mean,body_motion_std,body_motion_p10,body_motion_p90,hand_motion_mean,hand_motion_std,hand_motion_p10,hand_motion_p90,hand_present_mean,hand_present_std,hand_present_p10,hand_present_p90,blink_rate_min,gaze_aversion_frac,mouth_open_frac,head_motion_mean,hand_visible_frac
012_1013127106,12,9,0.148983433842659,0.13485005497932434,0.04632043465971947,0.35190385580062866,0.3196144700050354,0.08832701295614243,0.20588929951190948,0.4121795892715454,0.005974148400127888,0.0037878493312746286,0.0012417787220329046,0.010611810721457005,0.15939146280288696,0.09934142231941223,0.07101607322692871,0.3459126949310303,0.16436651349067688,0.15199655294418335,0.04418347775936127,0.4144921898841858,0.0915626809000969,0.05949776992201805,0.01945151947438717,0.1788545548915863,0.1001061275601387,0.09917692095041275,0.0017439448274672031,0.25320541858673096,0.0032339247409254313,0.005270509980618954,8.491999324178323e-06,0.009983007796108723,0.13232611119747162,0.2014918178319931,0.009684093296527863,0.49051421880722046,0.057075243443250656,0.06273016333580017,0.000654194038361311,0.1355757713317871,0.005801168270409107,0.003957945387810469,0.0020164898596704006,0.010848372243344784,0.16097629070281982,0.04258415475487709,0.12182682007551193,0.22320732474327087,8.075335813373385e-07,4.3305175267960294e-07,3.4579562679937226e-07,1.413296558894217e-06,2.900979325204389e-06,1.867076093731157e-06,6.849188025626063e-07,5.357088411983568e-06,0.06217263266444206,0.018382703885436058,0.043704189360141754,0.09209457784891129,-4.508170127868652,3.3865857124328613,-5.92532205581665,-1.225020408630371,-4.011577129364014,2.0986099243164062,-7.725792407989502,-2.1173319816589355,9.553903579711914,2.7235825061798096,5.850649356842041,12.862868309020996,0.027376679703593254,0.013942011632025242,0.012862506322562695,0.047850750386714935,,,,,0.0,0.0,0.0,0.0,18.0,0.31,0.0,0.7822856903076172,0.0
012_1013127106,12,10,0.09129562973976135,0.11156146228313446,0.027605516836047173,0.18398340046405792,0.2417997419834137,0.0851457342505455,0.17160917818546295,0.3386596441268921,0.010588634759187698,0.006129554472863674,0.0032314567361027002,0.019932793453335762,0.2604464590549469,0.13041800260543823,0.07218997180461884,0.4237547814846039,0.11012030392885208,0.1095612570643425,0.03596717491745949,0.2463245987892151,0.11154825240373611,0.06258165836334229,0.031813766807317734,0.18272356688976288,0.027131209149956703,0.03223593160510063,0.000670987123157829,0.055326011031866074,0.008657969534397125,0.014048997312784195,0.00018438529514241964,0.02774706296622753,0.013818255625665188,0.005422336980700493,0.006722161080688238,0.020281365141272545,0.0474884957075119,0.055099353194236755,0.0004285774484742433,0.13007491827011108,0.008556169457733631,0.006671439856290817,0.0021725106053054333,0.017377285286784172,0.15245668590068817,0.06467164307832718,0.08363524824380875,0.26967036724090576,9.618825060897507e-07,6.158352903185005e-07,2.507385374883597e-07,1.8857592749554897e-06,5.448530373541871e-06,2.58920999840484e-06,2.5091935640375596e-06,8.27798885438824e-06,0.049557410180568695,0.01059469860047102,0.03731601685285568,0.06372659653425217,-4.373778820037842,6.83150577545166,-10.95870304107666,8.03495979309082,-0.7440053820610046,2.3062896728515625,-3.322913646697998,1.4698092937469482,6.930062770843506,2.8313839435577393,2.3200013637542725,9.219833374023438,0.026810193434357643,0.012285253964364529,0.012435268610715866,0.04404324293136597,,,,,0.0,0.0,0.0,0.0,12.0,0.48,0.01,1.1485730409622192,0.0
012_1013127106,12,11,0.16319814324378967,0.15577255189418793,0.04841582849621773,0.3562052547931671,0.2840883731842041,0.09305737167596817,0.19105887413024902,0.3683767318725586,0.005918032489717007,0.003643214935436845,0.001357751782052219,0.010713481344282627,0.16306446492671967,0.08903536945581436,0.08887971192598343,0.3076632022857666,0.21991609036922455,0.18179017305374146,0.03908838704228401,0.47975972294807434,0.0754866674542427,0.07470276206731796,0.013152770698070526,0.18032439053058624,0.08281087130308151,0.0990791916847229,0.004433584399521351,0.22413499653339386,0.004113655537366867,0.005051868502050638,0.0004425005172379315,0.008591968566179276,0.01669728197157383,0.007502666208893061,0.007263051345944405,0.027706872671842575,0.02800646796822548,0.04105953127145767,0.00030385941499844193,0.07537956535816193,0.005100035108625889,0.0041316114366054535,0.0010588010773062706,0.010931920260190964,0.20193883776664734,0.09688584506511688,0.09038618952035904,0.333069384098053,8.556212378607597e-07,4.1785881421674276e-07,3.877431140608678e-07,1.5373891528724926e-06,4.8906558731687255e-06,1.8410628399578854e-06,2.562931967986515e-06,7.285757419595029e-06,0.06584817916154861,0.021369192749261856,0.0364866741001606,0.09551326185464859,1.7147243022918701,3.8423917293548584,-3.2094383239746094,6.762378215789795,-5.739473342895508,2.1221747398376465,-8.58682632446289,-3.114929437637329,5.8076348304748535,2.6675772666931152,2.0964133739471436,9.126182556152344,0.026375163346529007,0.012496084906160831,0.012929252348840237,0.04459349066019058,,,,,0.0,0.0,0.0,0.0,18.0,0.29,0.0,1.0254846811294556,0.0
012_1013127106,12,12,0.1832549124956131,0.13337944447994232,0.048333726823329926,0.29200243949890137,0.2881177067756653,0.085201695561409,0.17835916578769684,0.400566965341568,0.004962707404047251,0.003962026908993721,0.0016534811584278941,0.01115745771676302,0.11292867362499237,0.04687728360295296,0.06945978105068207,0.16545791923999786,0.22678212821483612,0.16031625866889954,0.053276292979717255,0.4143143892288208,0.06201872229576111,0.048773858696222305,0.017030538991093636,0.14272810518741608,0.03700270503759384,0.05774473026394844,0.004335280042141676,0.10177820920944214,0.003800385631620884,0.0037422748282551765,0.0004927482805214822,0.009552912786602974,0.025060642510652542,0.026329971849918365,0.012026133947074413,0.029034849256277084,0.04854995757341385,0.055899858474731445,0.0010450745467096567,0.1400451362133026,0.002761648967862129,0.00153806630987674,0.0009698958601802588,0.004838773049414158,0.1855204701423645,0.0741647258400917,0.12088514864444733,0.2972123324871063,9.494049777458713e-07,3.8444329675257904e-07,4.4221161488167127e-07,1.49736558796576e-06,3.883680165017722e-06,1.4027230008650804e-06,1.843095105868997e-06,5.853836682945257e-06,0.06655296683311462,0.01567867025732994,0.04899270460009575,0.0896543636918068,-6.745045185089111,5.525045871734619,-14.100751876831055,-2.667163610458374,-6.082369327545166,3.6651926040649414,-10.197568893432617,-2.0112686157226562,7.3235578536987305,2.3549938201904297,4.157253742218018,10.272073745727539,0.025209596380591393,0.012326427735388279,0.01194342877715826,0.04122097045183182,,,,,0.0,0.0,0.0,0.0,18.0,0.38,0.0,0.9438205361366272,0.0
012_1013127106,12,13,0.18628141283988953,0.1702064722776413,0.05420801788568497,0.4160309433937073,0.28604695200920105,0.08754540979862213,0.19048766791820526,0.3685591518878937,0.005241756327450275,0.0033822369296103716,0.0009602856007404625,0.010015944018959999,0.1409045159816742,0.07648501545190811,0.06385242938995361,0.2049722969532013,0.25276726484298706,0.2161140739917755,0.07033006101846695,0.563008725643158,0.056714996695518494,0.03841378539800644,0.009812765754759312,0.11127327382564545,0.09137929975986481,0.1223592683672905,0.010187125764787197,0.1947038471698761,0.004609518218785524,0.005667329300194979,0.0006221012445166707,0.012554650194942951,0.015536019578576088,0.0044477758929133415,0.009790868498384953,0.021705394610762596,0.024275563657283783,0.030762825161218643,0.0008992278599180281,0.06303947418928146,0.0026904665865004063,0.001712388708256185,0.0009111502440646291,0.005379354581236839,0.20131465792655945,0.05401204153895378,0.12702538073062897,0.26152732968330383,8.982066219687113e-07,3.84449037937884e-07,4.804725222129491e-07,1.4246093087422196e-06,4.133602033107309e-06,1.4052842516321107e-06,2.680747002159478e-06,5.811996288684895e-06,0.07335680723190308,0.021385077387094498,0.05029023066163063,0.10422162711620331,-3.1030993461608887,1.7255983352661133,-5.376605987548828,-0.5967832803726196,-4.130181312561035,2.0939486026763916,-6.078366756439209,-0.5851048827171326,6.816730499267578,1.5621803998947144,5.116578102111816,9.092384338378906,0.02639392390847206,0.011211048811674118,0.013245447538793087,0.042151909321546555,,,,,0.0,0.0,0.0,0.0,12.0,0.35,0.0,0.6454353332519531,0.0
012_1013127106,12,14,0.13631978631019592,0.1313365399837494,0.04016491025686264,0.28632816672325134,0.25811317563056946,0.062195807695388794,0.19576305150985718,0.35105857253074646,0.008318938314914703,0.006487495731562376,0.0020604804158210754,0.015147957019507885,0.1975182145833969,0.1306595355272293,0.06651335954666138,0.41040730476379395,0.21300922334194183,0.168969064950943,0.048362117260694504,0.5072238445281982,0.0661170557141304,0.051851142197847366,0.01165400817990303,0.14396774768829346,0.14875338971614838,0.1843021661043167,0.00907304510474205,0.49071964621543884,0.004066696390509605,0.007235765922814608,0.00020561974088195711,0.014215110801160336,0.015156102366745472,0.004890650510787964,0.010056030005216599,0.02157043106853962,0.03432374820113182,0.03849918395280838,0.0004339067090768367,0.07694747298955917,0.0033387229777872562,0.002515669446438551,0.0008235249551944435,0.0067648994736373425,0.2278936356306076,0.07693532109260559,0.12906107306480408,0.33056893944740295,1.032739419315476e-06,5.984730933050741e-07,3.992750805537071e-07,2.0182733351248316e-06,4.633665867004311e-06,1.761412704581744e-06,2.6628899831848685e-06,6.656779532931978e-06,0.07545758038759232,0.018944039940834045,0.05511821433901787,0.1023687794804573,-3.1238372325897217,4.95323371887207,-9.156487464904785,4.133118152618408,-2.3634438514709473,2.0847795009613037,-4.808067798614502,0.1692027598619461,5.783730983734131,2.9210872650146484,1.8840256929397583,10.032240867614746,0.03076089918613434,0.014670579694211483,0.014754872769117355,0.05018113553524017,,,,,0.0,0.0,0.0,0.0,24.0,0.43,0.0,1.251456618309021,0.0
012_1013127106,12,15,0.1759040802717209,0.1441696137189865,0.04526655003428459,0.33259785175323486,0.28607141971588135,0.07671403884887695,0.1994737684726715,0.3590244650840759,0.005610478576272726,0.004324418492615223,0.001514393836259842,0.012495201081037521,0.12765821814537048,0.08348491787910461,0.06627065688371658,0.26196616888046265,0.21828894317150116,0.1763552576303482,0.06921739876270294,0.46635517477989197,0.06426500529050827,0.04318191483616829,0.014723065309226513,0.11324623972177505,0.08720223605632782,0.09139601141214371,0.00918931607156992,0.22463537752628326,0.0044281259179115295,0.006649934221059084,0.0003472179814707488,0.015155940316617489,0.018424011766910553,0.006481199990957975,0.011773203499615192,0.028874075040221214,0.031885143369436264,0.03547804802656174,0.0008199868025258183,0.07894635200500488,0.0028869686648249626,0.0020805879030376673,0.0009265583357773721,0.006259053945541382,0.21659664809703827,0.08526573330163956,0.10501892119646072,0.34838083386421204,9.92181412584614e-07,5.576457624556497e-07,3.476957601833419e-07,1.6657694459354389e-06,4.34568801210844e-06,1.5058490134833846e-06,2.4297462459799135e-06,5.915117526456015e-06,0.07162366062402725,0.016878124326467514,0.05226166918873787,0.09779489040374756,-5.206961154937744,4.326301097869873,-9.42369556427002,0.5752941370010376,-4.726116180419922,3.446300745010376,-9.806445121765137,-0.9838098287582397,6.75408935546875,1.7705767154693604,4.161365032196045,8.482561111450195,0.027276407927274704,0.016081552952528,0.011504440568387508,0.044122662395238876,,,,,0.0,0.0,0.0,0.0,24.0,0.36,0.0,1.224437952041626,0.0
012_1013127106,12,16,0.14048002660274506,0.16766101121902466,0.023940788581967354,0.2811703085899353,0.24850164353847504,0.09895894676446915,0.13427415490150452,0.34147608280181885,0.00920599140226841,0.006875206250697374,0.002072477014735341,0.02073786035180092,0.19024962186813354,0.10757960379123688,0.0744437724351883,0.3720106780529022,0.1867641657590866,0.19509750604629517,0.02154194749891758,0.4324539303779602,0.1058819517493248,0.09854796528816223,0.014468738809227943,0.2585561275482178,0.08725439012050629,0.10169414430856705,0.010116045363247395,0.25902101397514343,0.004968517459928989,0.007327730767428875,0.00025723109138198197,0.016380226239562035,0.01949196495115757,0.009545866400003433,0.012161006219685078,0.027812816202640533,0.05460035428404808,0.05347798019647598,0.00030810610041953623,0.13692675530910492,0.007942592725157738,0.007712237536907196,0.0008899809326976538,0.01703958585858345,0.1902497410774231,0.10049167275428772,0.07131871581077576,0.3571787178516388,1.0255203051201534e-06,5.264789706416195e-07,4.6430571387645614e-07,1.7395105942341615e-06,4.784719749295618e-06,1.7103869822676643e-06,2.7979838250757894e-06,7.072790594975231e-06,0.06100562587380409,0.022801391780376434,0.03560560196638107,0.09239709377288818,-1.8409193754196167,6.512085437774658,-7.972930908203125,9.28783893585205,-4.388740062713623,3.5741848945617676,-9.300077438354492,-1.2454451322555542,4.158665657043457,2.962719440460205,1.27202308177948,7.7447991371154785,0.026397693902254105,0.016158539801836014,0.010016268119215965,0.04401162266731262,,,,,0.0,0.0,0.0,0.0,24.0,0.35,0.0,1.4624351263046265,0.0
013_1060040221,13,0,0.17449522018432617,0.1102626770734787,0.07816332578659058,0.32103100419044495,0.4012956917285919,0.07936256378889084,0.2934828996658325,0.4981057643890381,0.004205356352031231,0.002159320516511798,0.0013615868519991636,0.007209244649857283,0.11951282620429993,0.03086831234395504,0.08380869776010513,0.16968396306037903,0.13255728781223297,0.12972478568553925,0.025055784732103348,0.3587101697921753,0.132430762052536,0.10154640674591064,0.020466284826397896,0.2563301920890808,0.0002820709196384996,0.0003135676379315555,8.061866537900642e-05,0.0005999517743475735,0.0016199928941205144,0.0013753633247688413,4.0070550312520936e-05,0.0034217466600239277,0.021781446412205696,0.021591171622276306,0.007656934671103954,0.045539967715740204,0.032216791063547134,0.05440885201096535,0.0062851738184690475,0.09355965256690979,0.01762356236577034,0.010628207586705685,0.004313044715672731,0.028505127876996994,0.10092832893133163,0.08472036570310593,0.027702799066901207,0.19725829362869263,3.447286758273549e-07,1.948449579458611e-07,8.367457127178568e-08,5.963400440123223e-07,1.1406741577957291e-06,5.192731578063103e-07,4.6194750780159666e-07,1.893683815978875e-06,0.04730921611189842,0.014554467052221298,0.029521286487579346,0.06491547077894211,-2.652770757675171,1.1448304653167725,-4.277381420135498,-1.6651196479797363,-2.234684705734253,4.8855485916137695,-7.130637168884277,5.914515018463135,7.634953498840332,5.456246852874756,-0.9881623387336731,13.819269180297852,0.020203903317451477,0.01383085735142231,0.006870380137115717,0.03979264944791794,,,,,0.0,0.0,0.0,0.0,12.0,0.14,0.01,1.0968965291976929,0.0
013_1060040221,13,1,0.19865962862968445,0.1120961382985115,0.12392815947532654,0.3163708746433258,0.3355318009853363,0.09140986204147339,0.19213558733463287,0.448037326335907,0.004483966156840324,0.001792607712559402,0.001901830080896616,0.006157901603728533,0.13912196457386017,0.03187292814254761,0.10041423887014389,0.1834278106689453,0.2410508543252945,0.19192837178707123,0.09765385836362839,0.6025199890136719,0.05470284819602966,0.031070642173290253,0.007784764748066664,0.09042982757091522,0.0004533528408501297,0.0003307826700620353,0.00014269306848291308,0.0009717265493236482,0.00682182377204299,0.004658241756260395,0.00017966744781006128,0.010979152284562588,0.009799747727811337,0.003928654827177525,0.003999803215265274,0.014355077408254147,0.017406359314918518,0.051891107112169266,0.0005970178171992302,0.01455624122172594,0.014572533778846264,0.006579186767339706,0.0027999302837997675,0.021344438195228577,0.1095515713095665,0.0942043662071228,0.05297867953777313,0.25910401344299316,4.2306211867071397e-07,1.6365929411676916e-07,1.99312182758149e-07,6.191662009769061e-07,4.16111970480415e-06,2.231117832707241e-06,1.035598074849986e-06,6.682186267426005e-06,0.06571460515260696,0.015197035856544971,0.048022784292697906,0.08232638239860535,-5.019468307495117,4.437863826751709,-14.690570831298828,-1.6734064817428589,-9.841673851013184,7.7819437980651855,-16.865079879760742,0.8486974239349365,1.3592250347137451,5.325221538543701,-5.978267192840576,5.497296333312988,0.028229298070073128,0.039069876074790955,0.007508279290050268,0.05157650262117386,0.03829622268676758,0.02207944169640541,0.005864561069756746,0.061318378895521164,0.15000000596046448,0.3570714294910431,0.0,1.0,12.0,0.24,0.02,1.0675525665283203,0.15000000596046448
013_1060040221,13,2,0.239471435546875,0.12416648864746094,0.13882848620414734,0.3788028359413147,0.43131202459335327,0.06542406976222992,0.36998477578163147,0.5166937112808228,0.0026091947220265865,0.001076767104677856,0.0010975523618981242,0.0038330440875142813,0.12648263573646545,0.037337299436330795,0.08376005291938782,0.17410294711589813,0.24308642745018005,0.1559058129787445,0.11986399441957474,0.5008690357208252,0.043853759765625,0.023016810417175293,0.012441561557352543,0.07268457114696503,0.0007949668215587735,0.0013818942243233323,2.280240187246818e-05,0.002603669185191393,0.0007829839014448225,0.0017789483536034822,1.9914352378691547e-05,0.0020523827988654375,0.008783894591033459,0.006685502827167511,0.0022429791279137135,0.018836798146367073,0.15949039161205292,0.12322942167520523,0.009565233252942562,0.330882728099823,0.010582983493804932,0.00446838466450572,0.005184349603950977,0.01695092022418976,0.10215452313423157,0.04978582635521889,0.054161187261343,0.15530379116535187,3.0059467803766893e-07,1.2243424407643033e-07,1.7199353408159368e-07,4.978746801498346e-07,1.0479877801117254e-06,5.240258929006814e-07,5.81390565912443e-07,1.6770746924521518e-06,0.05760560929775238,0.014457347802817822,0.0406997986137867,0.07598026841878891,-5.8372039794921875,1.7729512453079224,-8.049656867980957,-3.9038095474243164,-5.076584339141846,3.186312675476074,-11.438246726989746,-1.2630780935287476,6.181297779083252,3.1200339794158936,3.417874336242676,9.497520446777344,0.021668221801519394,0.021909939125180244,0.006317744497209787,0.04133417829871178,,,,,0.0,0.0,0.0,0.0,12.0,0.15,0.2,0.987602174282074,0.0
013_1060040221,13,3,0.2152130901813507,0.13565587997436523,0.06099431589245796,0.3751353919506073,0.3744201362133026,0.07457572221755981,0.29239580035209656,0.48020076751708984,0.004581803921610117,0.0037848399952054024,0.0013163149124011397,0.010984674096107483,0.11982938647270203,0.05888662114739418,0.07706446945667267,0.22547687590122223,0.2882823646068573,0.1778314709663391,0.05921301245689392,0.5037329196929932,0.05226808413863182,0.05854574963450432,0.01128798071295023,0.13034948706626892,0.000845684262458235,0.001957937842234969,2.0693107217084616e-05,0.002400873228907585,0.0007891833083704114,0.0037555324379354715,1.5100920336408308e-06,0.0007612962508574128,0.005604669451713562,0.004750059451907873,0.0018440259154886007,0.011943706311285496,0.14030155539512634,0.11470361053943634,0.003581542056053877,0.2994265556335449,0.008490264415740967,0.009194036945700645,0.0019374181283637881,0.01593874581158161,0.17716147005558014,0.09932000190019608,0.07981045544147491,0.3233097195625305,2.398972469563887e-07,1.3405914955910703e-07,9.099629494357941e-08,3.9616918456886197e-07,1.1592476312216604e-06,6.601767950087378e-07,3.669030377295712e-07,2.008510818996001e-06,0.0693126916885376,0.018168024718761444,0.05127283185720444,0.09161140024662018,-5.104230880737305,1.4307633638381958,-6.8813982009887695,-3.663243293762207,1.4674301147460938,2.350371837615967,-0.8769940137863159,5.633922100067139,0.007851663045585155,1.9686673879623413,-3.382054090499878,2.557385206222534,0.015830812975764275,0.007805833593010902,0.00637104082852602,0.02637401968240738,,,,,0.0,0.0,0.0,0.0,24.0,0.49,0.19,0.9078985452651978,0.0
013_1060040221,13,4,0.17399373650550842,0.09209788590669632,0.08753558993339539,0.26408079266548157,0.35973331332206726,0.06935521215200424,0.2854823172092438,0.4456981420516968,0.0041398219764232635,0.002201635390520096,0.002325561596080661,0.007266422268003225,0.11087434738874435,0.04533914104104042,0.07122983783483505,0.18691901862621307,0.25053671002388,0.12579308450222015,0.08702588826417923,0.4098387658596039,0.042943548411130905,0.03409770503640175,0.016949741169810295,0.08613462001085281,0.00094849884044379,0.002307645743712783,7.079214992700145e-05,0.0015992495464161038,0.0023868789430707693,0.005307903978973627,2.007850525842514e-05,0.007522947154939175,0.006477056536823511,0.003703097812831402,0.0024822806008160114,0.01181107945740223,0.15698376297950745,0.1353277862071991,0.0022615594789385796,0.3191100060939789,0.008943327702581882,0.003842454869300127,0.005323905032128096,0.01194907445460558,0.13137951493263245,0.033772293478250504,0.07587787508964539,0.16720278561115265,2.985583762438182e-07,1.6645799405523576e-07,1.0279482864916645e-07,4.970626150679891e-07,1.2767966381943552e-06,7.419258736263146e-07,6.034177886249381e-07,2.462735892549972e-06,0.0566222108900547,0.009646563790738583,0.04454586282372475,0.0697147399187088,-5.108828544616699,0.9375501275062561,-6.305095672607422,-3.8295345306396484,-1.4787288904190063,1.7816966772079468,-4.672323703765869,0.42669978737831116,1.1491984128952026,1.762190818786621,-1.087409496307373,3.5820953845977783,0.013563143089413643,0.007657754234969616,0.0057969470508396626,0.02235392853617668,,,,,0.0,0.0,0.0,0.0,6.0,0.36,0.4,0.7848671674728394,0.0
013_1060040221,13,5,0.15175215899944305,0.09151187539100647,0.05050468444824219,0.2338036745786667,0.3476450741291046,0.05454368144273758,0.31166401505470276,0.4017367362976074,0.006319202017039061,0.0043514687567949295,0.002886595670133829,0.013125808909535408,0.13711093366146088,0.04569677263498306,0.08553735166788101,0.19718444347381592,0.19129985570907593,0.12091856449842453,0.0423673540353775,0.3388081192970276,0.0708240196108818,0.0673302710056305,0.02155626192688942,0.17993542551994324,0.0001340819289907813,0.0001822043559513986,6.205962108651875e-06,0.0002769495768006891,0.003100788686424494,0.004206807818263769,4.657426870835479e-06,0.009506040252745152,0.003324347548186779,0.0018341927789151669,0.001104365917854011,0.005325864069163799,0.09053049236536026,0.10558068752288818,0.002239613328129053,0.24588632583618164,0.014100300148129463,0.009653198532760143,0.0037245373241603374,0.02379722148180008,0.11096497625112534,0.05685821548104286,0.04621355980634689,0.2059316635131836,2.7859164219989907e-07,1.4338641562972043e-07,1.2375775781947596e-07,3.884218529037753e-07,1.5325977074098773e-06,9.826503628573846e-07,4.128721684537595e-07,2.8422687137208413e-06,0.069556325674057,0.0126881655305624,0.05460955947637558,0.0843544527888298,-4.245086193084717,1.6701974868774414,-6.62768030166626,-2.5398690700531006,-3.344517230987549,6.496035099029541,-11.38469123840332,5.251742362976074,1.492445945739746,1.9555715322494507,-0.20993416011333466,2.716620922088623,0.019490137696266174,0.0131843201816082,0.006982223596423864,0.037514038383960724,,,,,0.009999999776482582,0.09949874877929688,0.0,0.0,6.0,0.19,0.09,1.140370488166809,0.009999999776482582
013_1060040221,13,6,0.15583373606204987,0.1274380087852478,0.04954203590750694,0.3381911814212799,0.3066905438899994,0.10106760263442993,0.20622554421424866,0.4692328870296478,0.007551691960543394,0.004534970968961716,0.0019757153932005167,0.013055304065346718,0.14692583680152893,0.051306843757629395,0.08280378580093384,0.22284039855003357,0.2443668395280838,0.17465147376060486,0.04744383320212364,0.4816434681415558,0.06460554897785187,0.05716279149055481,0.013640538789331913,0.1443755328655243,0.00023123028222471476,0.00036827076110057533,1.566391802043654e-05,0.0006193955196067691,0.004550259560346603,0.010183011181652546,4.8158367462747265e-06,0.020510686561465263,0.004136973991990089,0.003076256485655904,0.001357214292511344,0.009517119266092777,0.09975522756576538,0.09472066909074783,0.0009269649162888527,0.2188342809677124,0.011975623667240143,0.006572908256202936,0.003360935254022479,0.0194824431091547,0.10205511748790741,0.06641162186861038,0.036468662321567535,0.201882004737854,2.2442930003307993e-07,1.0717033660512243e-07,8.737180223761243e-08,3.541789510563831e-07,1.8054147403745446e-06,1.5332661860156804e-06,3.998408146799193e-07,3.939423095289385e-06,0.06531760096549988,0.015976041555404663,0.0418560691177845,0.08467157930135727,-5.177988052368164,3.2629642486572266,-9.653039932250977,-1.3878798484802246,7.0861711502075195,2.303945779800415,3.9236342906951904,9.763782501220703,-0.5913705229759216,3.6251955032348633,-5.1490044593811035,4.550535678863525,0.02009449154138565,0.012039323337376118,0.007985560223460197,0.03231270983815193,0.016591962426900864,0.009993253275752068,0.006344674155116081,0.029458114877343178,0.05999999865889549,0.2374868541955948,0.0,0.0,12.0,0.33,0.07,1.0404077768325806,0.05999999865889549
013_1060040221,13,7,0.22510039806365967,0.1554354876279831,0.05715484544634819,0.4150514602661133,0.4348011016845703,0.09742585569620132,0.2974347174167633,0.5695578455924988,0.003874578746035695,0.0033219032920897007,0.000912941584829241,0.009725355543196201,0.13219177722930908,0.058607324957847595,0.07693266868591309,0.23017467558383942,0.25119951367378235,0.19622039794921875,0.032824479043483734,0.45814967155456543,0.0701184943318367,0.07240349799394608,0.014327269047498703,0.19721730053424835,0.013063103891909122,0.05444832146167755,5.4952255595708266e-05,0.00242733396589756,0.0011810100404545665,0.004597463645040989,3.4580571082187817e-06,0.0026922174729406834,0.010589334182441235,0.009814457036554813,0.003395474050194025,0.021477369591593742,0.1683659702539444,0.10967712849378586,0.00761328125372529,0.3110004961490631,0.01336780283600092,0.013251064345240593,0.00305782537907362,0.030199581757187843,0.10471723228693008,0.060635268688201904,0.024138014763593674,0.2003100961446762,2.6417407639200974e-07,1.6962115978458314e-07,1.0322964527631484e-07,4.958554313816421e-07,1.2031059668515809e-06,9.398121392223402e-07,4.0652977872923657e-07,2.824458078976022e-06,0.05341186374425888,0.011849040165543556,0.03683767467737198,0.0693434625864029,-4.832411289215088,2.3311917781829834,-8.58141040802002,-2.107161045074463,1.1019264459609985,4.814970016479492,-4.565465450286865,7.110381126403809,4.0077433586120605,3.621068000793457,-0.8952919840812683,9.223567008972168,0.02044057659804821,0.009585757739841938,0.00904744304716587,0.03413939103484154,,,,,0.019999999552965164,0.14000000059604645,0.0,0.0,18.0,0.32,0.26,1.222727656364441,0.019999999552965164
013_1060040221,13,8,0.15760381519794464,0.06962540745735168,0.10029137134552002,0.21224193274974823,0.4086938202381134,0.07065653055906296,0.33971107006073,0.5046945214271545,0.0041282097809016705,0.0014809889253228903,0.0022821109741926193,0.005987749435007572,0.12519146502017975,0.04191180691123009,0.0849037915468216,0.19083121418952942,0.166052907705307,0.11123854666948318,0.06982327997684479,0.3364771902561188,0.06969985365867615,0.04562561213970184,0.020882269367575645,0.10389318317174911,0.0016375498380512,0.0038424707017838955,8.65292240632698e-05,0.0036352695897221565,0.0008224116754718125,0.0011650287779048085,3.3847231861727778e-06,0.002756505273282528,0.011076172813773155,0.008259967900812626,0.0054437266662716866,0.01807367615401745,0.07853760570287704,0.10547742247581482,0.00261676125228405,0.28896480798721313,0.015862546861171722,0.006460077129304409,0.007697271183133125,0.02238249033689499,0.07811542600393295,0.037971921265125275,0.04280509799718857,0.13035598397254944,2.571852064647828e-07,1.1643894026747148e-07,1.1556815593394276e-07,4.1781675008678576e-07,1.2658748573812773e-06,6.51328718959121e-07,4.863080107497808e-07,2.1219905192992883e-06,0.047307197004556656,0.01171264797449112,0.031509824097156525,0.061656780540943146,-4.095205783843994,2.3393824100494385,-6.181208610534668,-2.051962375640869,-5.311527729034424,6.758752346038818,-14.487600326538086,0.5476719737052917,4.178814888000488,1.9141182899475098,1.8861489295959473,6.254502296447754,0.01615527644753456,0.009466604329645634,0.007687306962907314,0.027303598821163177,,,,,0.0,0.0,0.0,0.0,6.0,0.14,0.12,0.9697005152702332,0.0
