audio_id,seg_idx,label,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp
002_recortado_denoised.wav,0,0,29.4195499420166,0.1004178524017334,27.384700775146484,28.443578720092773,30.77115249633789,3.3864517211914062,108.51078033447266,59.523250579833984,60.175575256347656,99.3765640258789,0.5657984018325806,0.5319963097572327,0.22059491276741028,0.5583340525627136,0.8136168718338013,0.5930219888687134,6.678687572479248,3.4027843475341797,6.247565746307373,3.5119807720184326,0.12306481599807739,0.7550646066665649,-0.06782981753349304,-169.98129272460938,-6.40719747543335,-1.3562864065170288,7.660942554473877,1.4798680543899536,4.7509355545043945,2.6836488246917725,0.03482179716229439,3.090973138809204,1.3494917154312134,0.6529518365859985,2.400825023651123,1.3590821027755737,0.8475462198257446,10.579812049865723,2.312351942062378,3.25249981880188,997.90625,0.19711865484714508,986.6847534179688,0.3334988057613373,-94.39884185791016,-0.982901394367218,2004.7135009765625,0.11037954688072205,1117.28173828125,0.23964743316173553,-88.0490493774414,-1.0889397859573364,2813.2890625,0.07450904697179794,1144.123291015625,0.33673059940338135,-89.54474639892578,-1.0553244352340698,1.8075318336486816,2.4236676692962646,6.399146556854248,0.6143629550933838,0.06802986562252045,0.23533064126968384,0.0039949254132807255,2.049823045730591,0.15262140333652496,0.5398247838020325,7.085932731628418,0.8400238156318665,-6.897759914398193,-1.3452050685882568,10.653074264526367,1.1637746095657349,11.816834449768066,0.9729372262954712,8.026436805725098,0.059423066675662994,0.08387722820043564,0.010680957697331905,0.08839691430330276,4.008016109466553,2.024291515350342,0.26899999380111694,0.20101989805698395,0.2029999941587448,0.3020281195640564,-32.46760559082031
002_recortado_denoised.wav,1,0,33.23371124267578,0.2519853413105011,27.31220245361328,30.268798828125,38.44198989868164,11.12978744506836,156.94876098632812,126.30358123779297,663.224609375,771.3278198242188,0.5315843224525452,0.6390707492828369,0.19317302107810974,0.4829472005367279,0.820844829082489,0.6276718378067017,6.8393402099609375,4.028474807739258,5.22217321395874,3.3146510124206543,0.1232847198843956,1.0126185417175293,-3.60627818107605,-3.8447370529174805,-6.331999778747559,-1.275050401687622,7.701389789581299,1.6157817840576172,2.9811699390411377,4.448082447052002,0.038188185542821884,2.038748264312744,1.578292727470398,0.6369965076446533,1.4002163410186768,2.533177375793457,2.254997968673706,4.279489994049072,2.161473035812378,4.604188919067383,1027.86474609375,0.18459586799144745,899.7875366210938,0.39711999893188477,-115.85446166992188,-0.7895662188529968,2023.83544921875,0.11024503409862518,1101.971923828125,0.22558334469795227,-107.93901824951172,-0.8914309740066528,2847.93115234375,0.07557639479637146,1113.069580078125,0.3351927399635315,-109.35539245605469,-0.8643211126327515,3.2702555656433105,2.100752592086792,3.964461088180542,1.9057259559631348,0.071182481944561,0.2270885407924652,0.004700235556811094,1.3877084255218506,0.17080514132976532,0.7091293334960938,3.082524538040161,3.6562774181365967,-5.7520623207092285,-1.4565309286117554,11.316744804382324,1.366335391998291,11.0590238571167,1.1310017108917236,8.732278823852539,-1.5489495992660522,0.08661068230867386,0.010975702665746212,0.08408383280038834,3.006012201309204,2.2357723712921143,0.19818182289600372,0.21455314755439758,0.2777777910232544,0.41278934478759766,-31.41853141784668
002_recortado_denoised.wav,2,0,36.65574264526367,0.25590798258781433,27.267078399658203,33.08220672607422,47.384864807128906,20.117786407470703,254.28298950195312,187.76307678222656,111.86769104003906,59.298648834228516,0.6336896419525146,0.579107403755188,0.24999937415122986,0.6044651865959167,0.978877604007721,0.7288782596588135,6.462508201599121,3.881253719329834,4.805542469024658,2.9941718578338623,0.15139363706111908,0.8263576626777649,-2.821263551712036,-4.762808322906494,-6.575454235076904,-1.3572088479995728,9.057183265686035,1.3408668041229248,1.6440610885620117,7.376640319824219,0.050980594009160995,1.5681891441345215,2.265178918838501,0.6619030237197876,-0.7398156523704529,-5.042960166931152,2.580937147140503,3.351355791091919,-0.6669847369194031,-16.548490524291992,1058.7679443359375,0.15551741421222687,843.6217651367188,0.45084136724472046,-112.90743255615234,-0.7894546389579773,2062.145751953125,0.09403503686189651,1106.9681396484375,0.34768253564834595,-104.38777160644531,-0.8984552025794983,2897.790771484375,0.07243523001670837,1109.1380615234375,0.4325653612613678,-104.97303009033203,-0.886568546295166,3.679743766784668,1.7320771217346191,2.568289279937744,2.739135503768921,0.07882572710514069,0.19330531358718872,0.0011534441728144884,6.585672378540039,0.1986667960882187,0.5557829737663269,3.0968730449676514,3.5304439067840576,-7.970060348510742,-1.090712308883667,12.656166076660156,1.0991472005844116,7.90116024017334,1.4094747304916382,7.881911754608154,-1.734073519706726,0.08157709240913391,0.009518912993371487,0.10720842331647873,3.8076155185699463,3.4482760429382324,0.13058823347091675,0.09931948781013489,0.15666666626930237,0.14499041438102722,-29.922992706298828
002_recortado_denoised.wav,3,0,34.357200622558594,0.2276448756456375,27.834848403930664,31.264745712280273,39.2310676574707,11.396219253540039,269.0617370605469,197.57501220703125,107.85730743408203,145.43502807617188,0.6592508554458618,0.45490026473999023,0.3800774812698364,0.653427004814148,0.8615612983703613,0.4814838171005249,5.248704433441162,4.522483825683594,4.346175670623779,2.8168423175811768,0.14052487909793854,0.6214054226875305,1.1209070682525635,9.122064590454102,-6.612040042877197,-1.458662748336792,11.854225158691406,0.9139313697814941,4.801778793334961,2.3527002334594727,0.03573019057512283,1.8217380046844482,2.1966805458068848,0.7686048746109009,-0.2434634566307068,-17.772369384765625,2.772465229034424,3.0811312198638916,0.8863610625267029,11.44119644165039,1052.315185546875,0.1635214388370514,835.6303100585938,0.3565770089626312,-89.42670440673828,-0.9990299344062805,2058.878173828125,0.09687764942646027,1119.2620849609375,0.32056427001953125,-80.1817855834961,-1.1659488677978516,2877.1611328125,0.07010822743177414,1128.968505859375,0.45344412326812744,-81.68347930908203,-1.1288630962371826,3.2476627826690674,1.343036413192749,3.787374973297119,1.18337082862854,0.07946281880140305,0.1704423874616623,0.0018380582332611084,5.120472431182861,0.16417206823825836,0.471644788980484,5.428068161010742,1.2544423341751099,-9.28898811340332,-0.9214863181114197,14.083559036254883,0.7795685529708862,9.928423881530762,0.829773485660553,5.79734992980957,0.2938786447048187,0.07747893780469894,0.007921997457742691,0.10912714898586273,3.6072146892547607,3.0364372730255127,0.18733333051204681,0.152816504240036,0.12066666036844254,0.09255389124155045,-30.878814697265625
002_recortado_denoised.wav,4,0,32.024471282958984,0.17900556325912476,28.212125778198242,29.77083396911621,37.955265045166016,9.743139266967773,253.32278442382812,354.4358825683594,180.07418823242188,164.9296417236328,0.6704306602478027,0.48275238275527954,0.3463119864463806,0.65195631980896,0.8820039629936218,0.5356919765472412,5.304795265197754,4.732937812805176,4.680351257324219,3.336775779724121,0.15398740768432617,0.7838822603225708,3.175518274307251,3.3345768451690674,-10.700701713562012,-0.9648240804672241,7.315412998199463,1.7871383428573608,0.6779841780662537,22.20295524597168,0.027938758954405785,1.9199711084365845,1.5864605903625488,0.8293613195419312,0.8855539560317993,4.745879173278809,0.7740850448608398,11.3616304397583,2.740351915359497,2.5057053565979004,1016.6671752929688,0.18571461737155914,950.1936645507812,0.3264630436897278,-79.91162872314453,-1.1392338275909424,2020.83056640625,0.10097169876098633,1121.001953125,0.29074767231941223,-73.18678283691406,-1.2695366144180298,2837.626953125,0.07017328590154648,1097.2730712890625,0.37688544392585754,-74.91960144042969,-1.2220333814620972,3.0175671577453613,1.5095605850219727,4.803689956665039,1.03092360496521,0.07977235317230225,0.2006809562444687,0.004108410328626633,2.2887465953826904,0.18757790327072144,0.6856982707977295,6.5002522468566895,1.3088302612304688,-11.382863998413086,-0.7627098560333252,6.972970008850098,1.9567948579788208,6.087197780609131,2.1108460426330566,5.393068313598633,0.7665510177612305,0.08105305582284927,0.007202893495559692,0.09971302002668381,3.2064130306243896,3.0364372730255127,0.19733333587646484,0.16035239398479462,0.1391666680574417,0.15190228819847107,-30.41496467590332
002_recortado_denoised.wav,5,0,32.47267532348633,0.23042549192905426,26.84984016418457,29.48503303527832,37.955284118652344,11.105443954467773,703.4030151367188,979.2796630859375,139.52317810058594,108.64179992675781,0.6588187217712402,0.5366562008857727,0.35330328345298767,0.582315981388092,0.9100948572158813,0.5567915439605713,5.541245460510254,3.3585364818573,4.862699031829834,3.656925678253174,0.16053614020347595,0.9470517635345459,1.3325029611587524,9.424504280090332,-12.088191986083984,-0.7486990094184875,8.957816123962402,1.462908387184143,-1.9854884147644043,-7.466543197631836,0.043550509959459305,1.5757049322128296,1.6920307874679565,0.7203506231307983,0.31081804633140564,11.67620849609375,0.32026997208595276,24.99951171875,2.2892398834228516,3.02181339263916,1009.593017578125,0.19287288188934326,945.7134399414062,0.3220670223236084,-97.46185302734375,-0.953497052192688,2010.31640625,0.10060005635023117,1106.98779296875,0.308381050825119,-92.4325180053711,-1.0258365869522095,2848.40380859375,0.07144264876842499,1074.662353515625,0.3180602788925171,-93.65154266357422,-0.9999836087226868,2.480938673019409,2.1262781620025635,5.334298133850098,1.059867262840271,0.0787372887134552,0.2240571528673172,0.005480865482240915,1.6111980676651,0.18023839592933655,0.8421039581298828,7.356611251831055,1.3062283992767334,-12.168412208557129,-0.6550688743591309,7.872050762176514,1.7789229154586792,3.7431437969207764,3.6087610721588135,7.489486217498779,-0.9600855708122253,0.07824879884719849,0.009184635244309902,0.11931930482387543,4.208416938781738,3.245436191558838,0.15625,0.16162745654582977,0.1492857187986374,0.12032482028007507,-29.481916427612305
002_recortado_denoised.wav,6,0,34.9921875,0.2517688572406769,27.195281982421875,31.844539642333984,43.8310432434082,16.635761260986328,553.2042236328125,892.6708984375,155.92076110839844,95.5176010131836,0.7803615927696228,0.5015356540679932,0.4432397484779358,0.6628782153129578,1.168663501739502,0.7254237532615662,6.066157817840576,3.459841012954712,6.384190082550049,4.23235559463501,0.1936553567647934,0.7877998352050781,3.6516008377075195,3.533221483230591,-12.541032791137695,-0.7639631628990173,12.662153244018555,1.0438525676727295,2.805593252182007,3.9924912452697754,0.048912983387708664,1.4982600212097168,2.039562702178955,0.6330109238624573,0.6058834195137024,5.2715678215026855,-0.5787381529808044,-12.1009521484375,0.8864297866821289,9.330796241760254,1026.94287109375,0.17311938107013702,896.1741333007812,0.3477328419685364,-84.2369155883789,-1.0669529438018799,2019.329833984375,0.09821914881467819,1140.0989990234375,0.29702049493789673,-76.8056869506836,-1.204851746559143,2846.012451171875,0.07469897717237473,1137.533203125,0.32919925451278687,-79.11296081542969,-1.1458070278167725,2.6956229209899902,2.058889865875244,4.018731117248535,1.375409722328186,0.07597306370735168,0.23606052994728088,0.0030853559728711843,3.129755973815918,0.2213629186153412,0.7127225995063782,8.623948097229004,1.160600185394287,-14.346227645874023,-0.6316432952880859,13.181845664978027,1.0994367599487305,5.201201438903809,2.1600449085235596,8.325113296508789,-1.590988278388977,0.06874170899391174,0.009984132833778858,0.14937955141067505,4.008016109466553,3.0425963401794434,0.19333334267139435,0.17669810354709625,0.13307692110538483,0.0964272990822792,-27.6883487701416
002_recortado_denoised.wav,7,0,34.030364990234375,0.2152995467185974,28.739341735839844,31.54826545715332,39.96943664550781,11.230094909667969,217.78292846679688,171.40408325195312,157.58584594726562,172.11492919921875,0.8874385952949524,0.41393226385116577,0.5760127305984497,0.8233849406242371,1.294958472251892,0.7189457416534424,6.678239345550537,3.1156086921691895,6.266012191772461,4.089145183563232,0.20761007070541382,0.6117227673530579,6.433952331542969,1.419034481048584,-13.41418743133545,-0.6853168606758118,16.031885147094727,0.9343879222869873,6.331088066101074,1.532991886138916,0.0480269156396389,2.3452372550964355,1.6106895208358765,0.7523171901702881,2.2771146297454834,1.5659745931625366,-3.0760815143585205,-2.408809185028076,-1.114435076713562,-6.287657737731934,1054.889892578125,0.18304938077926636,846.6013793945312,0.3946079909801483,-56.3128547668457,-1.3937795162200928,2036.82275390625,0.10345941036939621,1249.50146484375,0.3268735408782959,-45.3701057434082,-1.799086093902588,2815.409423828125,0.07259020954370499,1165.0634765625,0.34938010573387146,-47.85976791381836,-1.6740130186080933,3.1707048416137695,1.1868995428085327,3.556610107421875,1.173755168914795,0.07966254651546478,0.22614191472530365,1.3553552889788989e-05,745.7510986328125,0.2303929626941681,0.5484969019889832,7.65380334854126,1.0693334341049194,-14.225032806396484,-0.6119096279144287,17.232669830322266,0.874312162399292,7.058339595794678,1.4331064224243164,4.908652305603027,1.0050044059753418,0.07101927697658539,0.00438243942335248,0.13678589463233948,3.006012201309204,2.434077262878418,0.30416664481163025,0.2442150115966797,0.09363635629415512,0.08227147161960602,-27.159976959228516
002_recortado_denoised.wav,8,0,32.40696334838867,0.19816547632217407,27.247344970703125,30.912628173828125,37.19106674194336,9.943721771240234,306.1795349121094,296.0461730957031,289.4543762207031,226.44407653808594,0.7171909213066101,0.41928404569625854,0.496130108833313,0.6336519718170166,0.8677883744239807,0.3716582655906677,6.695271968841553,4.065090179443359,4.798351287841797,2.550135850906372,0.1551133543252945,0.6583319306373596,5.240688323974609,1.4722422361373901,-11.645628929138184,-0.5850669145584106,17.92816925048828,0.7241554856300354,6.549593448638916,1.4934040307998657,0.052109695971012115,2.3817942142486572,1.5095715522766113,0.8075764179229736,1.9898920059204102,1.8806394338607788,-0.10033079981803894,-95.69857025146484,0.494895875453949,14.349260330200195,1066.4312744140625,0.1899537295103073,819.5108642578125,0.3535398542881012,-72.84545135498047,-1.1505885124206543,2053.0283203125,0.10852811485528946,1211.3084716796875,0.34669384360313416,-60.427364349365234,-1.4448574781417847,2859.645263671875,0.07241980731487274,1040.1044921875,0.36284732818603516,-61.85398864746094,-1.3945541381835938,3.434969902038574,1.0774097442626953,4.086325168609619,1.0432807207107544,0.07800698280334473,0.20577849447727203,-0.0009341062395833433,-10.289291381835938,0.1668860912322998,0.6185188293457031,6.0519304275512695,1.052519679069519,-11.655428886413574,-0.5782662034034729,19.82526397705078,0.6422198414802551,7.665653228759766,1.2953517436981201,4.170928001403809,2.4728338718414307,0.07867762446403503,0.005586127284914255,0.13334952294826508,4.609218597412109,3.441295623779297,0.19117647409439087,0.2173607051372528,0.07823529094457626,0.05316293612122536,-29.92138671875
002_recortado_denoised.wav,9,0,33.918540954589844,0.19535022974014282,28.080524444580078,30.920032501220703,39.2769889831543,11.196464538574219,358.5958557128906,274.180908203125,222.9398956298828,233.69393920898438,0.6418879628181458,0.46168839931488037,0.35992828011512756,0.6074924468994141,0.8926317095756531,0.5327033996582031,5.68475341796875,2.993173599243164,5.088953018188477,2.8647589683532715,0.13097074627876282,0.5995960831642151,4.877875804901123,1.2865372896194458,-13.673811912536621,-0.4852258563041687,12.343727111816406,1.1352442502975464,5.995445251464844,1.574928879737854,0.05474495515227318,1.838305115699768,2.0710525512695312,0.7987760305404663,0.6364414095878601,7.311798572540283,3.3162808418273926,3.1381962299346924,-0.01889253780245781,-526.203857421875,1066.8013916015625,0.16695092618465424,833.2117309570312,0.3834594190120697,-97.91575622558594,-0.9182761311531067,2063.22021484375,0.09869968891143799,1139.7926025390625,0.3345169126987457,-88.45223236083984,-1.0719002485275269,2903.95751953125,0.07371523976325989,977.935302734375,0.32972264289855957,-90.27986907958984,-1.031154751777649,4.550038814544678,0.7704380750656128,4.205263614654541,0.9700008630752563,0.07723858952522278,0.18231706321239471,-0.0007546943961642683,-12.734126091003418,0.15219037234783173,0.4668360948562622,6.530799388885498,0.5875752568244934,-14.385456085205078,-0.40021878480911255,15.835760116577148,0.8733747601509094,8.836542129516602,1.005151629447937,4.071280479431152,3.268219470977783,0.07969360053539276,0.006704587489366531,0.10616520047187805,4.208416938781738,3.651115655899048,0.14166666567325592,0.13217201828956604,0.11222222447395325,0.11103330552577972,-31.07150650024414
